//EOS file using Gadget forsterite EOS. c=constant entropy, v=constant entropy and vapor dome 
 //Made using GADGET_EOS_forsterite.txt and ANEOS_Dunite_VapDome.txt
//Next line defines the read data type (0=standard linear, 1=standard log, 2=Hubbard) 
# 1 
Density (kg/m^3)	Pressure (Pa)	Temperature (K)	Entropy (J/kg)	
2.623729E+03	4.565575E+09	8.575205E+03	5.000000E+03
2.669478E+03	5.254635E+09	8.680949E+03	5.000000E+03
2.716026E+03	6.022283E+09	8.787601E+03	5.000000E+03
2.763385E+03	6.877503E+09	8.895104E+03	5.000000E+03
2.811570E+03	7.830399E+09	9.003411E+03	5.000000E+03
2.860596E+03	8.892156E+09	9.112421E+03	5.000000E+03
2.910476E+03	1.007546E+10	9.222103E+03	5.000000E+03
2.961225E+03	1.139449E+10	9.332426E+03	5.000000E+03
3.012860E+03	1.288785E+10	9.445046E+03	5.000000E+03
3.065395E+03	1.452909E+10	9.556364E+03	5.000000E+03
3.118846E+03	1.635919E+10	9.668028E+03	5.000000E+03
3.173230E+03	1.841092E+10	9.784333E+03	5.000000E+03
3.228561E+03	2.074024E+10	9.917549E+03	5.000000E+03
3.284857E+03	2.335527E+10	1.006060E+04	5.000000E+03
3.342135E+03	2.624627E+10	1.020254E+04	5.000000E+03
3.400412E+03	2.927607E+10	1.034356E+04	5.000000E+03
3.459705E+03	3.240036E+10	1.050036E+04	5.000000E+03
3.520031E+03	3.559418E+10	1.066241E+04	5.000000E+03
3.581410E+03	3.884833E+10	1.082276E+04	5.000000E+03
3.643859E+03	4.217306E+10	1.098168E+04	5.000000E+03
3.707397E+03	4.558112E+10	1.113875E+04	5.000000E+03
3.772042E+03	4.908491E+10	1.129422E+04	5.000000E+03
3.837815E+03	5.269297E+10	1.144842E+04	5.000000E+03
3.904735E+03	5.641975E+10	1.160129E+04	5.000000E+03
3.972822E+03	6.028464E+10	1.175258E+04	5.000000E+03
4.042096E+03	6.429098E+10	1.190291E+04	5.000000E+03
4.112578E+03	6.846312E+10	1.205179E+04	5.000000E+03
4.184289E+03	7.281207E+10	1.219958E+04	5.000000E+03
4.257250E+03	7.735145E+10	1.234642E+04	5.000000E+03
4.331483E+03	8.210743E+10	1.249207E+04	5.000000E+03
4.407011E+03	8.708477E+10	1.263693E+04	5.000000E+03
4.483856E+03	9.231584E+10	1.278071E+04	5.000000E+03
4.562041E+03	9.780818E+10	1.292371E+04	5.000000E+03
4.641589E+03	1.035865E+11	1.306594E+04	5.000000E+03
4.722524E+03	1.049603E+11	1.320721E+04	5.000000E+03
4.804870E+03	1.058276E+11	1.334797E+04	5.000000E+03
4.888653E+03	1.067204E+11	1.348788E+04	5.000000E+03
4.973896E+03	1.157568E+11	1.362719E+04	5.000000E+03
5.060626E+03	1.269805E+11	1.376597E+04	5.000000E+03
5.148867E+03	1.392844E+11	1.390420E+04	5.000000E+03
5.238648E+03	1.527572E+11	1.404172E+04	5.000000E+03
5.329994E+03	1.673837E+11	1.417884E+04	5.000000E+03
5.422933E+03	1.832099E+11	1.431549E+04	5.000000E+03
5.517492E+03	2.002823E+11	1.445175E+04	5.000000E+03
5.613701E+03	2.186477E+11	1.458765E+04	5.000000E+03
5.711586E+03	2.383531E+11	1.472313E+04	5.000000E+03
5.811179E+03	2.594474E+11	1.485827E+04	5.000000E+03
5.912508E+03	2.819788E+11	1.499310E+04	5.000000E+03
6.015605E+03	3.059972E+11	1.512770E+04	5.000000E+03
6.120498E+03	3.315517E+11	1.526198E+04	5.000000E+03
6.227221E+03	3.586945E+11	1.539611E+04	5.000000E+03
6.335805E+03	3.874771E+11	1.552997E+04	5.000000E+03
6.446282E+03	4.179526E+11	1.566367E+04	5.000000E+03
6.558686E+03	4.502167E+11	1.579722E+04	5.000000E+03
6.673049E+03	4.843086E+11	1.593061E+04	5.000000E+03
6.789407E+03	5.202659E+11	1.606390E+04	5.000000E+03
6.907793E+03	5.581831E+11	1.619705E+04	5.000000E+03
7.028244E+03	5.981389E+11	1.633012E+04	5.000000E+03
7.150795E+03	6.401469E+11	1.646324E+04	5.000000E+03
7.275484E+03	6.843734E+11	1.659613E+04	5.000000E+03
7.402346E+03	7.307892E+11	1.672907E+04	5.000000E+03
7.531420E+03	7.795673E+11	1.686197E+04	5.000000E+03
7.662745E+03	8.307172E+11	1.699495E+04	5.000000E+03
7.796360E+03	8.843397E+11	1.712787E+04	5.000000E+03
7.932305E+03	9.405608E+11	1.726080E+04	5.000000E+03
8.070620E+03	9.994231E+11	1.739372E+04	5.000000E+03
8.211347E+03	1.061025E+12	1.752677E+04	5.000000E+03
8.354528E+03	1.125460E+12	1.765987E+04	5.000000E+03
8.500206E+03	1.192849E+12	1.779302E+04	5.000000E+03
8.648423E+03	1.263287E+12	1.792628E+04	5.000000E+03
8.799225E+03	1.336872E+12	1.805957E+04	5.000000E+03
8.952657E+03	1.413716E+12	1.819294E+04	5.000000E+03
9.108764E+03	1.493941E+12	1.832644E+04	5.000000E+03
9.267593E+03	1.577650E+12	1.846006E+04	5.000000E+03
9.429192E+03	1.664961E+12	1.859382E+04	5.000000E+03
9.593608E+03	1.755981E+12	1.872769E+04	5.000000E+03
9.760892E+03	1.850889E+12	1.886166E+04	5.000000E+03
9.931092E+03	1.949789E+12	1.899577E+04	5.000000E+03
1.010426E+04	2.052794E+12	1.913009E+04	5.000000E+03
1.028045E+04	2.160105E+12	1.926449E+04	5.000000E+03
1.045971E+04	2.271814E+12	1.939908E+04	5.000000E+03
1.064209E+04	2.388105E+12	1.953386E+04	5.000000E+03
1.082766E+04	2.509133E+12	1.966867E+04	5.000000E+03
1.101646E+04	2.635043E+12	1.980378E+04	5.000000E+03
1.120855E+04	2.766012E+12	1.993905E+04	5.000000E+03
1.140400E+04	2.902215E+12	2.007443E+04	5.000000E+03
1.160285E+04	3.043833E+12	2.021010E+04	5.000000E+03
1.180517E+04	3.191068E+12	2.034579E+04	5.000000E+03
1.201101E+04	3.344091E+12	2.048176E+04	5.000000E+03
1.222045E+04	3.503113E+12	2.061796E+04	5.000000E+03
1.243353E+04	3.668316E+12	2.075432E+04	5.000000E+03
1.265034E+04	3.839919E+12	2.089088E+04	5.000000E+03
1.287092E+04	4.018191E+12	2.102757E+04	5.000000E+03
1.309535E+04	4.203283E+12	2.116442E+04	5.000000E+03
1.332369E+04	4.395888E+12	2.134518E+04	5.000000E+03
1.355602E+04	4.596203E+12	2.156967E+04	5.000000E+03
1.379239E+04	4.804145E+12	2.179482E+04	5.000000E+03
1.403289E+04	5.019973E+12	2.202023E+04	5.000000E+03
1.427758E+04	5.243939E+12	2.224631E+04	5.000000E+03
1.452654E+04	5.476616E+12	2.250155E+04	5.000000E+03
1.477984E+04	5.718412E+12	2.279921E+04	5.000000E+03
1.503755E+04	5.969449E+12	2.309752E+04	5.000000E+03
1.529976E+04	6.229769E+12	2.339645E+04	5.000000E+03
1.556654E+04	6.499460E+12	2.369655E+04	5.000000E+03
1.583798E+04	6.779313E+12	2.399692E+04	5.000000E+03
1.611414E+04	7.069615E+12	2.429825E+04	5.000000E+03
1.639512E+04	7.370149E+12	2.460043E+04	5.000000E+03
1.668101E+04	7.682356E+12	2.490289E+04	5.000000E+03
1.697187E+04	8.005505E+12	2.520634E+04	5.000000E+03
1.726781E+04	8.340796E+12	2.551046E+04	5.000000E+03
1.756891E+04	8.688010E+12	2.581530E+04	5.000000E+03
1.787526E+04	9.048131E+12	2.612062E+04	5.000000E+03
1.818695E+04	9.420924E+12	2.642700E+04	5.000000E+03
1.850407E+04	9.807714E+12	2.673348E+04	5.000000E+03
1.882672E+04	1.020799E+13	2.704108E+04	5.000000E+03
1.915501E+04	1.062302E+13	2.734905E+04	5.000000E+03
1.948901E+04	1.105298E+13	2.765783E+04	5.000000E+03
1.982884E+04	1.149809E+13	2.796734E+04	5.000000E+03
2.017459E+04	1.195925E+13	2.827726E+04	5.000000E+03
2.052638E+04	1.243716E+13	2.858788E+04	5.000000E+03
2.088430E+04	1.293190E+13	2.889912E+04	5.000000E+03
2.124845E+04	1.344421E+13	2.921102E+04	5.000000E+03
2.161896E+04	1.397465E+13	2.952352E+04	5.000000E+03
2.199593E+04	1.452398E+13	2.983653E+04	5.000000E+03
2.237947E+04	1.509293E+13	3.015009E+04	5.000000E+03
2.276970E+04	1.568198E+13	3.046434E+04	5.000000E+03
2.316674E+04	1.629178E+13	3.077901E+04	5.000000E+03
2.357069E+04	1.692311E+13	3.109439E+04	5.000000E+03
2.398170E+04	1.757658E+13	3.141030E+04	5.000000E+03
2.439986E+04	1.825301E+13	3.172673E+04	5.000000E+03
2.482532E+04	1.895338E+13	3.204368E+04	5.000000E+03
2.525820E+04	1.967830E+13	3.236103E+04	5.000000E+03
2.569863E+04	2.042852E+13	3.267898E+04	5.000000E+03
2.614673E+04	2.120487E+13	3.299762E+04	5.000000E+03
2.660265E+04	2.200813E+13	3.331672E+04	5.000000E+03
2.706652E+04	2.283991E+13	3.363609E+04	5.000000E+03
2.753848E+04	2.370036E+13	3.395604E+04	5.000000E+03
2.801867E+04	2.459062E+13	3.427651E+04	5.000000E+03
2.850723E+04	2.551215E+13	3.459738E+04	5.000000E+03
2.900430E+04	2.646511E+13	3.491879E+04	5.000000E+03
2.951005E+04	2.745171E+13	3.524061E+04	5.000000E+03
3.002462E+04	2.847264E+13	3.556281E+04	5.000000E+03
3.054815E+04	2.953556E+13	3.588348E+04	5.000000E+03
3.108082E+04	3.062218E+13	3.620829E+04	5.000000E+03
3.162278E+04	3.175714E+13	3.653049E+04	5.000000E+03
