//EOS file using Gadget EOS. c=constant entropy, v=constant entropy and vapor dome 
 //Made using GADGET_EOS_forsterite.txt and ANEOS_Dunite_VapDome.txt
//Next line defines the read data type (0=standard linear, 1=standard log, 2=Hubbard) 
# 1 
Density (kg/m^3)	Pressure (Pa)	Temperature (K)	Entropy (J/kg)	
2.176897E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.245698E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.316674E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.389893E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.465426E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.543346E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.623729E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.706652E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.792196E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.880444E+02	4.095010E-01	1.934217E+03	3.200000E+03
2.971481E+02	4.095010E-01	1.934217E+03	3.200000E+03
3.065395E+02	4.095010E-01	1.934217E+03	3.200000E+03
3.162278E+02	4.095010E-01	1.934217E+03	3.200000E+03
3.262222E+02	4.095010E-01	1.934217E+03	3.200000E+03
3.365325E+02	4.095010E-01	1.934217E+03	3.200000E+03
3.471687E+02	4.095010E-01	1.934217E+03	3.200000E+03
3.581410E+02	4.095010E-01	1.934217E+03	3.200000E+03
3.694601E+02	4.095010E-01	1.934217E+03	3.200000E+03
3.811370E+02	4.095010E-01	1.934217E+03	3.200000E+03
3.931829E+02	4.095010E-01	1.934217E+03	3.200000E+03
4.056095E+02	4.095010E-01	1.934217E+03	3.200000E+03
4.184289E+02	4.095010E-01	1.934217E+03	3.200000E+03
4.316534E+02	4.095010E-01	1.934217E+03	3.200000E+03
4.452959E+02	4.095010E-01	1.934217E+03	3.200000E+03
4.593695E+02	4.095010E-01	1.934217E+03	3.200000E+03
4.738880E+02	4.095010E-01	1.934217E+03	3.200000E+03
4.888653E+02	4.095010E-01	1.934217E+03	3.200000E+03
5.043159E+02	4.095010E-01	1.934217E+03	3.200000E+03
5.202549E+02	4.095010E-01	1.934217E+03	3.200000E+03
5.366977E+02	4.095010E-01	1.934217E+03	3.200000E+03
5.536601E+02	4.095010E-01	1.934217E+03	3.200000E+03
5.711586E+02	4.095010E-01	1.934217E+03	3.200000E+03
5.892102E+02	4.095010E-01	1.934217E+03	3.200000E+03
6.078323E+02	4.095010E-01	1.934217E+03	3.200000E+03
6.270430E+02	4.095010E-01	1.934217E+03	3.200000E+03
6.468608E+02	4.095010E-01	1.934217E+03	3.200000E+03
6.673049E+02	4.095010E-01	1.934217E+03	3.200000E+03
6.883952E+02	4.095010E-01	1.934217E+03	3.200000E+03
7.101521E+02	4.095010E-01	1.934217E+03	3.200000E+03
7.325965E+02	4.095010E-01	1.934217E+03	3.200000E+03
7.557504E+02	4.095010E-01	1.934217E+03	3.200000E+03
7.796360E+02	4.095010E-01	1.934217E+03	3.200000E+03
8.042765E+02	4.095010E-01	1.934217E+03	3.200000E+03
8.296959E+02	4.095010E-01	1.934217E+03	3.200000E+03
8.559185E+02	4.095010E-01	1.934217E+03	3.200000E+03
8.829700E+02	4.095010E-01	1.934217E+03	3.200000E+03
9.108764E+02	4.095010E-01	1.934217E+03	3.200000E+03
9.396648E+02	4.095010E-01	1.934217E+03	3.200000E+03
9.693631E+02	4.095010E-01	1.934217E+03	3.200000E+03
1.000000E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.031605E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.064209E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.097844E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.132541E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.168335E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.205261E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.243353E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.282650E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.323188E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.365008E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.408149E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.452654E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.498565E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.545928E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.594787E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.645191E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.697187E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.750827E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.806162E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.863246E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.922135E+03	4.095010E-01	1.934217E+03	3.200000E+03
1.982884E+03	4.095010E-01	1.934217E+03	3.200000E+03
2.045553E+03	4.095010E-01	1.934217E+03	3.200000E+03
2.110203E+03	4.095010E-01	1.934217E+03	3.200000E+03
2.176897E+03	4.095010E-01	1.934217E+03	3.200000E+03
2.245698E+03	4.095010E-01	1.934217E+03	3.200000E+03
2.316674E+03	4.095010E-01	1.934217E+03	3.200000E+03
2.389893E+03	4.095010E-01	1.934217E+03	3.200000E+03
2.465426E+03	4.095010E-01	1.934217E+03	3.200000E+03
2.543346E+03	4.095010E-01	1.934217E+03	3.200000E+03
2.623729E+03	4.095010E-01	1.934217E+03	3.200000E+03
2.706652E+03	1.000000E-01	1.690408E+03	3.200000E+03
2.792196E+03	1.000000E-01	1.734746E+03	3.200000E+03
2.880444E+03	1.000000E-01	1.779544E+03	3.200000E+03
2.971481E+03	1.000000E-01	1.824719E+03	3.200000E+03
3.065395E+03	1.000000E-01	1.870518E+03	3.200000E+03
3.162278E+03	3.946309E+06	1.916119E+03	3.200000E+03
3.262222E+03	2.263480E+09	1.961717E+03	3.200000E+03
3.365325E+03	6.744350E+09	2.007177E+03	3.200000E+03
3.471687E+03	1.156420E+10	2.052421E+03	3.200000E+03
3.581410E+03	1.652761E+10	2.097447E+03	3.200000E+03
3.694601E+03	2.169126E+10	2.142390E+03	3.200000E+03
3.811370E+03	2.712117E+10	2.187146E+03	3.200000E+03
3.931829E+03	3.288475E+10	2.231874E+03	3.200000E+03
4.056095E+03	3.905364E+10	2.276588E+03	3.200000E+03
4.184289E+03	4.571836E+10	2.321286E+03	3.200000E+03
4.316534E+03	5.296088E+10	2.366069E+03	3.200000E+03
4.452959E+03	6.087432E+10	2.410973E+03	3.200000E+03
4.593695E+03	6.957675E+10	2.455999E+03	3.200000E+03
4.738880E+03	7.337640E+10	2.501217E+03	3.200000E+03
4.888653E+03	7.365248E+10	2.546662E+03	3.200000E+03
5.043159E+03	9.019366E+10	2.592372E+03	3.200000E+03
5.202549E+03	1.113253E+11	2.638428E+03	3.200000E+03
5.366977E+03	1.361460E+11	2.684805E+03	3.200000E+03
5.536601E+03	1.648283E+11	2.731594E+03	3.200000E+03
5.711586E+03	1.976526E+11	2.778805E+03	3.200000E+03
5.892102E+03	2.348809E+11	2.826503E+03	3.200000E+03
6.078323E+03	2.768182E+11	2.874697E+03	3.200000E+03
6.270430E+03	3.237311E+11	2.923437E+03	3.200000E+03
6.468608E+03	3.759538E+11	2.972775E+03	3.200000E+03
6.673049E+03	4.338287E+11	3.022730E+03	3.200000E+03
6.883952E+03	4.977094E+11	3.073334E+03	3.200000E+03
7.101521E+03	5.679664E+11	3.124658E+03	3.200000E+03
7.325965E+03	6.450732E+11	3.176668E+03	3.200000E+03
7.557504E+03	7.293775E+11	3.229470E+03	3.200000E+03
7.796360E+03	8.213856E+11	3.283056E+03	3.200000E+03
8.042765E+03	9.215938E+11	3.337473E+03	3.200000E+03
8.296959E+03	1.030497E+12	3.392782E+03	3.200000E+03
8.559185E+03	1.148677E+12	3.448963E+03	3.200000E+03
8.829700E+03	1.276702E+12	3.506084E+03	3.200000E+03
9.108764E+03	1.415186E+12	3.564162E+03	3.200000E+03
9.396648E+03	1.564808E+12	3.623234E+03	3.200000E+03
9.693631E+03	1.726281E+12	3.683374E+03	3.200000E+03
1.000000E+04	1.900332E+12	3.744540E+03	3.200000E+03
1.031605E+04	2.087804E+12	3.806817E+03	3.200000E+03
1.064209E+04	2.289477E+12	3.870208E+03	3.200000E+03
1.097844E+04	2.506306E+12	3.934788E+03	3.200000E+03
1.132541E+04	2.739209E+12	4.000546E+03	3.200000E+03
1.168335E+04	2.989211E+12	4.067535E+03	3.200000E+03
1.205261E+04	3.257372E+12	4.135786E+03	3.200000E+03
1.243353E+04	3.544895E+12	4.205315E+03	3.200000E+03
1.282650E+04	3.852937E+12	4.276196E+03	3.200000E+03
1.323188E+04	4.182804E+12	4.348434E+03	3.200000E+03
1.365008E+04	4.535847E+12	4.422062E+03	3.200000E+03
1.408149E+04	4.913585E+12	4.497110E+03	3.200000E+03
1.452654E+04	5.317502E+12	4.573622E+03	3.200000E+03
1.498565E+04	5.749249E+12	4.651646E+03	3.200000E+03
1.545928E+04	6.210864E+12	4.731185E+03	3.200000E+03
1.594787E+04	6.703603E+12	4.812309E+03	3.200000E+03
1.645191E+04	7.229753E+12	4.895038E+03	3.200000E+03
1.697187E+04	7.791283E+12	4.979430E+03	3.200000E+03
1.750827E+04	8.390775E+12	5.065468E+03	3.200000E+03
1.806162E+04	9.030074E+12	5.153257E+03	3.200000E+03
1.863246E+04	9.711845E+12	5.242789E+03	3.200000E+03
1.922135E+04	1.043883E+13	5.334135E+03	3.200000E+03
1.982884E+04	1.121392E+13	5.427314E+03	3.200000E+03
2.045553E+04	1.203998E+13	5.522343E+03	3.200000E+03
2.110203E+04	1.292012E+13	5.619310E+03	3.200000E+03
2.176897E+04	1.385751E+13	5.718264E+03	3.200000E+03
2.245698E+04	1.485622E+13	5.819198E+03	3.200000E+03
2.316674E+04	1.591949E+13	5.922176E+03	3.200000E+03
2.389893E+04	1.705177E+13	6.027261E+03	3.200000E+03
2.465426E+04	1.825691E+13	6.134470E+03	3.200000E+03
2.543346E+04	1.953962E+13	6.243891E+03	3.200000E+03
2.623729E+04	2.090468E+13	6.355520E+03	3.200000E+03
2.706652E+04	2.235720E+13	6.469446E+03	3.200000E+03
2.792196E+04	2.390240E+13	6.585682E+03	3.200000E+03
2.880444E+04	2.554576E+13	6.704335E+03	3.200000E+03
2.971481E+04	2.729416E+13	6.825396E+03	3.200000E+03
3.065395E+04	2.916008E+13	6.948767E+03	3.200000E+03
3.162278E+04	3.113697E+13	7.074867E+03	3.200000E+03
